id,title,overview,release_date,popularity,vote_average,vote_count,genre_ids,genres
590995,The Craft: Legacy,An eclectic foursome of aspiring teenage witches get more than they bargained for as they lean into their newfound powers.,2020-10-28,3.1437,6.102,874,"[27, 18, 14]",Horror|Drama|Fantasy
19119,Night and the City,"Londoner Harry Fabian is a second-rate con man looking for an angle. After years of putting up with Harry's schemes, his girlfriend, Mary, becomes fed up when he taps her for yet another loan.",1950-06-15,2.5724,7.5,270,"[18, 80]",Drama|Crime
25527,The Ron Clark Story,"Passionate and innovative teacher Ron Clark leaves his small hometown to teach in one of Harlem's toughest schools. But to break through to the students, he must use unconventional methods, including his ground-breaking classroom rules, to help them reach their potential. Based on a true story.",2006-08-13,2.8875,7.515,162,"[10770, 18]",TV Movie|Drama
98548,People Like Us,"After flying home to L.A. for the funeral of his estranged record-producer father, a struggling man discovers that the will stipulates that he must deliver $150,000 in cash to a 30-year-old alcoholic sister he never knew existed, and her troubled 12-year-old son.",2012-06-29,2.7452,6.773,642,[18],Drama
16096,House Party 2,Kid'N'Play leave their neighborhood and enter the world of adulthood and higher education. Play attempts to get rich quick in the music business while Kid faces the challenges of college.,1991-10-23,2.7763,5.347,111,[35],Comedy
15582,Teen Wolf Too,"Although awkward college student Todd Howard is particularly adept at science, he's paying for school with an athletic scholarship that he will lose should he not fare well in an upcoming boxing tournament. Luckily for Todd, he has inherited the same family curse that once turned his cousin into a werewolf. As he transforms into the hairy, fanged, howling monster, he finds both his physical agility and his popularity skyrocketing -- but at what cost?",1987-11-20,2.5751,4.134,224,"[35, 14, 10751]",Comedy|Fantasy|Family
426962,Room(h)ates,"Delphine and Yvan divorce. While his financial situation does not allow him to find a home, Yvan remembers that he owns 20% of his ex-wife's house. He then returned to live with Delphine, in his 20%. The two ex will discover the joys of forced housemates.",2017-04-19,2.4515,5.308,400,[35],Comedy
524738,May the Devil Take You,"Hoping to find answers to her estranged father's mysterious illness, a young woman visits his old villa and uncovers a horrifying truth from the past.",2018-08-09,2.8501,6.171,175,"[27, 9648, 53]",Horror|Mystery|Thriller
19823,Dolan's Cadillac,"Robinson, a once peaceful, law-abiding school teacher, has turned into an obsessed vengeance machine, intent on killing the man who murdered his wife - ruthless Las Vegas mob boss James Dolan. But to do so, Robinson must infiltrate the dangerous underworld, and devise a diabolical plan that will bury Dolan once and for all.",2009-07-01,2.6202,5.9,157,"[80, 53]",Crime|Thriller
46787,Scorpio Rising,"A gang of Nazi bikers prepares for a race as sexual, sadistic, and occult images are cut together.",1969-10-10,2.8898,6.581,149,[10402],Music
337844,In Dubious Battle,"In the California apple country, 900 migratory workers rise 'in dubious battle' against the landowners. The group takes on a life of its own—stronger than its individual members, and more frightening. Led by the doomed Jim Nolan, the strike is founded on his tragic idealism—'courage, never submit, or yield'.",2016-10-08,2.5995,5.8,154,[18],Drama
114606,Cockneys vs Zombies,A group of Cockneys arm themselves to rescue their elderly relative and his retirement home friends who are trapped and fighting off a zombie attack during a zombie apocalypse in the East End of London.,2012-08-31,2.5592,5.682,440,"[28, 35, 27, 53]",Action|Comedy|Horror|Thriller
253849,John Doe: Vigilante,"When John Doe is convicted of being a vigilante serial killer, a vigilante group named 'Speak for the Dead' emerges in support of John's cause—elevating the debate about justice versus vengeance.",2014-03-21,2.7446,6.436,149,"[53, 80]",Thriller|Crime
180948,Vehicle 19,"A parolee becomes the target of a massive police manhunt after inadvertently picking up a rental car with a female whistleblower tied up in the trunk. Now, as the police attempt to silence the woman before she can testify about the city's rampant corruption, the ex-con who just regained his freedom must defend her life, and clear his own name.",2013-03-07,2.7917,5.384,513,"[53, 28]",Thriller|Action
270771,The Last Survivors,"In the near future, society collapses and water becomes scarce. When a greedy water baron starts violently clearing out survivors, Kendal, a 17-year-old teenager, fights the baron's henchman to keep a well open.",2014-06-12,2.9725,6.1,222,"[53, 28, 878]",Thriller|Action|Science Fiction
56906,Husk,"A group of friends stranded near a desolate cornfield find shelter in an old farmhouse, though they soon discover the dwelling is the center of a supernatural ritual.",2011-01-28,3.0944,5.746,360,"[27, 53]",Horror|Thriller
26827,Who's That Girl,"An uptight New York tax lawyer gets his life turned upside down, all in a single day, when he's asked to escort a feisty and free-spirited female ex-convict whom asks him to help prove her innocence of her crime.",1987-08-07,2.3522,5.5,240,"[35, 10749]",Comedy|Romance
413646,Badrinath Ki Dulhania,Badrinath is looking for a typical bride; Vaidehi is looking for an independent life. Together they must break with tradition and redefine their role,2017-03-10,2.9033,6.443,140,"[18, 35, 10749]",Drama|Comedy|Romance
261860,Dior and I,"Behind-the-scenes documentary revealing what goes on inside the colourful, privileged, and sometimes stressful Christian Dior fashion house.",2015-03-06,2.4511,7.3,110,[99],Documentary
7874,Black Snake Moan,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",2006-12-31,2.4166,6.848,922,[18],Drama
602666,Detective Chinatown 3,"Tang Ren and Qin Feng travel to Japan to investigate the death of a mafia head. As they suspect foul play, they engage in a battle of wits against foreign detectives.",2021-02-12,2.6865,5.62,104,"[28, 35, 9648]",Action|Comedy|Mystery
285812,Doraemon: New Nobita's Great Demon - Peko and the Exploration Party of Five,"Nobita finds a stray dog and brings him home, little does hi knows that the dog is actually a prince in his homeland, a world appart deep in the african 'Smokers Forest' were the dogs evolved and have their own empire, so he and his friends take on a journey to take back the young prince to his homeland but when they get there things have changed.",2014-03-08,2.6663,6.1,122,"[10751, 16, 12, 14, 35, 878]",Family|Animation|Adventure|Fantasy|Comedy|Science Fiction
1172648,Blame the Game,"Pia and Jan have just fallen in love and arranged to meet Pia's friends for a game night. Jan meets Pia's friends for the first time and is under pressure to make the perfect first impression. When Pia's ex-boyfriend shows up and even Jan's buddy's tips can't save anything, everything is at stake: the relationship, the friendship, and the definition of truth.",2024-07-03,3.0041,5.78,236,"[35, 53, 10749]",Comedy|Thriller|Romance
173731,The Cave of the Golden Rose 3,"The powerful evil wizard Tarabas gets knowledge about a prophecy that a king's child will defeat him. So he sends out his army of dead soldiers to kidnap all royal children. When the soldiers attack Fantaghiro's castle to steal the babies of her sisters, the battle seems to be lost until she discovers the secret to defeat the solders but by doing that she loses Romualdo. Now Fantaghiro must find the evil wizard Tarabas and convince him to break the spell and bring back Romualdo.",1993-12-20,3.183,6.257,103,"[12, 10751, 14, 10749]",Adventure|Family|Fantasy|Romance
56321,Toto the Hero,"80-year-old Thomas recounts his childhood and middle age through a series of flashbacks and dream sequences. Thomas believes he’s been taken away from a better life at birth; following a hospital fire, he vividly recalls being swapped with another new-born, and subsequently grows up in a poorer neighbouring household.",1991-05-17,2.7467,7.039,116,"[18, 35, 14]",Drama|Comedy|Fantasy
13824,Superstar,"Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be kissed soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies and her conversations with her only friend focus on achieving super-stardom.",1999-10-08,3.0412,5.3,309,[35],Comedy
885110,Amina,"In 16th-century Zazzau, now Zaria, Nigeria, Amina must utilize her military skills and tactics to defend her family's kingdom. Based on a true story.",2021-11-04,2.6397,6.4,134,"[10752, 36, 18]",War|History|Drama
458,Sissi: The Young Empress,"Sissi is now the empress of Austria and attempts to learn etiquette. While she is busy being empress she also has to deal with her difficult new mother-in-law, while the arch-duchess Sophie is trying to tell the emperor how to rule and also Sissi how to be a mother.",1956-12-01,2.7539,7.066,363,"[18, 35, 10749]",Drama|Comedy|Romance
894205,Werewolf by Night,"On a dark and somber night, a secret cabal of monster hunters emerge from the shadows and gather at the foreboding Bloodstone Temple following the death of their leader. In a strange and macabre memorial to the leader’s life, the attendees are thrust into a mysterious and deadly competition for a powerful relic—a hunt that will ultimately bring them face to face with a dangerous monster.",2022-09-25,2.745,6.976,1447,"[28, 14, 27]",Action|Fantasy|Horror
